"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND","Set"
"TraesCS5A02G297400",5.85123648080848,2.33390665115242,0.565168606770135,4.12957588796448,3.63433029944111e-05,0.0018421116843964,"chr5A",NA,505206496,505207629,"-","Hcid_up"
"TraesCS5A02G338200",174.952858240988,1.62528619522447,0.440677533892553,3.68815306028456,0.000225887761074625,0.00724067880066859,"chr5A",NA,546237323,546237833,"-","Hcid_up"
"TraesCS5A02G358100",1.4854107667566,2.64069488360747,0.874659698616645,3.01911119008223,0.00253517468949526,0.0373613995589409,"chr5A",NA,559814105,559814137,"+","Hcid_up"
"TraesCS5A02G366000",8.77742103688071,1.00411541264919,0.324642267124459,3.09299039075597,0.00198150551234786,0.0318217189830224,"chr5A",NA,565746279,565746365,"-","Hcid_up"
"TraesCS5A02G367300",26.3645552790292,1.90423953786043,0.503267242937396,3.78375418742941,0.00015448039979784,0.00547342944916912,"chr5A",NA,567781152,567782867,"+","Hcid_up"
"TraesCS5A02G375600",162.660000532762,1.91208416519226,0.539730556983931,3.54266428026084,0.000396106619043141,0.0108076001017614,"chr5A",NA,573599471,573599885,"+","Hcid_up"
"TraesCS5A02G385000",1.77918569298353,3.96800990364418,1.05999080228314,3.74343805162967,0.000181519370073101,0.00616366317927033,"chr5A",NA,582887247,582887657,"+","Hcid_up"
"TraesCS5A02G394900",259.907900198607,1.26565660575759,0.341918355543491,3.70163398728855,0.000214215484270765,0.00696240638975227,"chr5A",NA,590540043,590541485,"+","Hcid_up"
"TraesCS5A02G397600",29.6686581350134,1.36487364752033,0.456613789949401,2.98912051620599,0.00279781752426531,0.0398084909031262,"chr5A",NA,591976124,591976212,"+","Hcid_up"
"TraesCS5A02G400500",4.60609192864741,2.42837350086528,0.569565738978744,4.26355262382787,2.01202087934333e-05,0.00117657905656014,"chr5A",NA,593340034,593340240,"+","Hcid_up"
"TraesCS5A02G406100",111.053271790991,1.5333113839392,0.458306235226705,3.34560445851394,0.000821034266461181,0.0175677075693218,"chr5A",NA,597686223,597688271,"-","Hcid_up"
"TraesCS5A02G413000",2.46560721986029,2.13927886452488,0.701098372252742,3.05132482001211,0.00227833953383414,0.034903709969595,"chr5A",NA,601468958,601469067,"+","Hcid_up"
"TraesCS5A02G426500",54.8756847884532,1.15031578205818,0.336729357521637,3.41614342902747,0.00063514783794903,0.0148996914207703,"chr5A",NA,611564144,611565083,"+","Hcid_up"
"TraesCS5A02G432000",13.1190836788481,1.26180171915013,0.417062771893992,3.02544797614027,0.00248265110456571,0.0368853913753767,"chr5A",NA,616519020,616519049,"+","Hcid_up"
"TraesCS5A02G439800",135.022924095547,2.50099945331344,0.714618699468732,3.49976771552824,0.00046566374419261,0.0120423241575866,"chr5A",NA,621177195,621177698,"+","Hcid_up"
"TraesCS5A02G445500",254.332418077768,1.15857276330821,0.39777951718244,2.91260035588217,0.00358433005345354,0.0466984618328508,"chr5A",NA,625419723,625420157,"-","Hcid_up"
"TraesCS5A02G445700",127.369557869619,1.21217826876334,0.345394035364456,3.50955182964948,0.000448862567412359,0.0117672331384234,"chr5A",NA,625737755,625738763,"-","Hcid_up"
"TraesCS5A02G447200",21.0841338385715,1.8480484668833,0.569061072646987,3.24753977334472,0.0011640739315365,0.0223220203533336,"chr5A",NA,626971751,626971834,"-","Hcid_up"
"TraesCS5A02G453200",28.9828884343074,1.69458381445978,0.539716863182481,3.13976443957585,0.00169083734258786,0.0287358413829472,"chr5A",NA,634622472,634623140,"+","Hcid_up"
"TraesCS5A02G454200",466.036973243027,1.25462511506988,0.356200289862792,3.52224619343562,0.000427906559481362,0.0114020586108108,"chr5A",NA,635407988,635408788,"-","Hcid_up"
"TraesCS5A02G462700",7.40509795426569,1.31536485000724,0.454386958658927,2.89481206478591,0.00379385597481377,0.0482955856687903,"chr5A",NA,643299496,643300296,"-","Hcid_up"
"TraesCS5A02G486800",52.8324384320009,1.97909429151568,0.484482677630017,4.08496398921211,4.40836528601217e-05,0.00214986469357664,"chr5A",NA,657394567,657395059,"+","Hcid_up"
"TraesCS5A02G492900",33.0903372815017,1.37159438803338,0.308960301711746,4.4393871330209,9.02154108819616e-06,0.000630342553320573,"chr5A",NA,662287706,662288000,"+","Hcid_up"
"TraesCS5A02G494400",77.8056768511673,1.59625459731156,0.420254129145015,3.79830794419334,0.000145687251443138,0.0052547520480098,"chr5A",NA,663160220,663160342,"+","Hcid_up"
"TraesCS5A02G497200",47.7086129635788,2.52930069282137,0.485772983365102,5.20675455291916,1.92172012209123e-07,2.41274377417682e-05,"chr5A",NA,664536348,664536404,"-","Hcid_up"
"TraesCS5A02G500400",2.40576471125872,3.98538564926912,1.32620712539352,3.00510046504731,0.00265493140397986,0.0384411325969959,"chr5A",NA,666525387,666525570,"-","Hcid_up"
"TraesCS5A02G500500",10.7508573350197,2.19857405809221,0.605500006457175,3.63100583756593,0.000282318798044897,0.00853531121615943,"chr5A",NA,666588622,666588778,"-","Hcid_up"
"TraesCS5A02G515600",119.520663988619,1.59012530978259,0.311669791878437,5.10195518211404,3.36162369323967e-07,3.94580459182979e-05,"chr5A",NA,679134425,679134619,"+","Hcid_up"
"TraesCS5A02G518900",9.69394645682066,2.65272620890323,0.693187875802161,3.82685026888775,0.000129793410564743,0.00482525216480954,"chr5A",NA,680749070,680750536,"+","Hcid_up"
"TraesCS5A02G521500",117.0290916167,1.29714884138136,0.333872062338501,3.88516736709233,0.000102259416350162,0.00407468306647576,"chr5A",NA,682709986,682710126,"+","Hcid_up"
"TraesCS5A02G535500",7.88571893293945,4.48107663553717,0.993371897619239,4.5109758452768,6.4530069526827e-06,0.000485358842756238,"chr5A",NA,692163190,692163696,"-","Hcid_up"
"TraesCS5A02G548000",30.823449135141,2.37424242521056,0.524639367491007,4.52547515937462,6.02599595897495e-06,0.000458554979715198,"chr5A",NA,702165549,702167495,"+","Hcid_up"
"TraesCS5A02G551100",6.4577339931703,6.04347883640681,1.9441849611682,3.10848965356437,0.00188046229996595,0.0307690466072069,"chr5A",NA,704553115,704553392,"-","Hcid_up"
"TraesCS5B02G008700",3.32802086258014,3.37810639601276,1.05974933910685,3.18764661732162,0.00143435717856793,0.0257620709631556,"chr5B",NA,9243595,9244008,"+","Hcid_up"
"TraesCS5B02G009800",5.77320874205662,2.14469410712523,0.70402509736747,3.04633189234984,0.00231651976274068,0.0353195974539244,"chr5B",NA,9523726,9524214,"-","Hcid_up"
"TraesCS5B02G013700",16.946027061633,1.14753952697097,0.394098388318775,2.91180974341554,0.00359341435333633,0.0467619337760748,"chr5B",NA,13353467,13354749,"+","Hcid_up"
"TraesCS5B02G015100",238.027686676706,2.80797146902894,0.601494943509048,4.668320988116,3.03671203138699e-06,0.000262817303943106,"chr5B",NA,14410727,14410738,"-","Hcid_up"
"TraesCS5B02G031800",13.4450673240533,2.84490824852274,0.76819694655203,3.70335792311048,0.000212764361913951,0.00692952068832641,"chr5B",NA,35152901,35153104,"+","Hcid_up"
"TraesCS5B02G036600",27.906380152341,1.60190751781707,0.531289995898879,3.01512832950455,0.00256870546734776,0.0376886690518859,"chr5B",NA,40785771,40785824,"-","Hcid_up"
"TraesCS5B02G052700",129.236191194843,1.22196101029347,0.387649430185654,3.15223218491061,0.00162027378726322,0.0279640439288805,"chr5B",NA,57515223,57515468,"-","Hcid_up"
"TraesCS5B02G057700",9.0233799426949,1.80975031208672,0.497178709843979,3.6400398413171,0.000272595858793831,0.00831494229055808,"chr5B",NA,63543027,63543834,"+","Hcid_up"
"TraesCS5B02G058500",28.1367355989425,1.07153824099189,0.293191791479233,3.65473479180876,0.000257447965952666,0.00797368677069332,"chr5B",NA,64267533,64267855,"-","Hcid_up"
"TraesCS5B02G061600",3.5946912919967,2.5278928421996,0.715035762443375,3.53533763620639,0.00040725443260248,0.0110191268112659,"chr5B",NA,68930185,68930382,"-","Hcid_up"
"TraesCS5B02G063700",16.9951975684054,2.11020867207267,0.59782079587411,3.52983483785839,0.000415819160840311,0.0111809534921891,"chr5B",NA,71622833,71623501,"+","Hcid_up"
"TraesCS5B02G076500",3.92770245223112,2.6985144061502,0.641110824383199,4.20912313989768,2.56363650587652e-05,0.00141742457918607,"chr5B",NA,91928235,91928293,"+","Hcid_up"
"TraesCS5B02G098900",70.7521746627644,1.89120548303931,0.573166985327671,3.29957155846675,0.000968325368823943,0.0196480149078969,"chr5B",NA,131314740,131314837,"+","Hcid_up"
"TraesCS5B02G120800",36.2170129235233,1.11501389170655,0.356963756196189,3.1236053306592,0.00178649909406679,0.0298094558028294,"chr5B",NA,214263583,214263646,"-","Hcid_up"
"TraesCS5B02G127300",545.477756079301,1.7072678137342,0.382038404578084,4.46883819342633,7.86455923803276e-06,0.000569106510747722,"chr5B",NA,232556517,232556623,"+","Hcid_up"
"TraesCS5B02G130800",6.38997109836552,2.72698881349419,0.796743622351943,3.4226678908885,0.000620097900516851,0.0146312449009629,"chr5B",NA,243359468,243361016,"+","Hcid_up"
"TraesCS5B02G151400",55.4127607768666,1.66437170444469,0.403178486768114,4.1281262742621,3.65731266026907e-05,0.00184887978799116,"chr5B",NA,280598923,280599016,"+","Hcid_up"
"TraesCS5B02G151500",6.02988436019656,1.84936171667755,0.565005150248708,3.2731767415987,0.00106345956826937,0.0209687608069153,"chr5B",NA,280603673,280606673,"-","Hcid_up"
"TraesCS5B02G171600",1.37504394608402,3.34590631220901,0.853772371113367,3.91896766095366,8.89290442471266e-05,0.00365999050144649,"chr5B",NA,316152125,316154440,"+","Hcid_up"
"TraesCS5B02G172900",131.139463618799,1.75220722359842,0.33821153881977,5.18080261162277,2.20933188882549e-07,2.73157586483166e-05,"chr5B",NA,317312491,317312496,"-","Hcid_up"
"TraesCS5B02G173900",18.1387118326386,1.70261019288418,0.506365825658952,3.36241133703783,0.000772649341264561,0.0168618252001868,"chr5B",NA,319322509,319324548,"-","Hcid_up"
"TraesCS5B02G180300",18.7173648204213,1.63659921627394,0.323704960507675,5.05583607278436,4.28509296502426e-07,4.93808492961421e-05,"chr5B",NA,328113138,328114000,"-","Hcid_up"
"TraesCS5B02G184600",19.6167711557115,1.48878213906884,0.485895322594243,3.06399767571354,0.00218400606902073,0.033971683187188,"chr5B",NA,335747197,335748266,"+","Hcid_up"
"TraesCS5B02G189200",16.7544914724153,1.10215546117507,0.34077177770703,3.23429207838514,0.00121944675779234,0.0230726991504955,"chr5B",NA,341062699,341062732,"+","Hcid_up"
"TraesCS5B02G201100",13.6027452969122,2.39690201666655,0.572144767381356,4.18932786475861,2.79781919669885e-05,0.00151844852891072,"chr5B",NA,363669433,363669909,"-","Hcid_up"
"TraesCS5B02G202700",11.7952859603216,2.44864398060019,0.690644221807687,3.54544916656383,0.000391944577620777,0.0107165638303979,"chr5B",NA,368787030,368787109,"-","Hcid_up"
"TraesCS5B02G202900",14.5799016373334,1.41924845504651,0.398410592025507,3.56227591197085,0.00036765369061938,0.0102554366386351,"chr5B",NA,369261971,369263932,"-","Hcid_up"
"TraesCS5B02G212100",15.4450310904967,1.45853019063236,0.498836594909373,2.9238636569904,0.00345716137469667,0.0456926860995542,"chr5B",NA,382778283,382778937,"-","Hcid_up"
"TraesCS5B02G212900",29.2753275850897,1.01467149054618,0.310393505489488,3.2689842815688,0.00107934297328616,0.0211790061656604,"chr5B",NA,383529377,383529385,"-","Hcid_up"
"TraesCS5B02G217500",75.7856226433166,1.92999289662943,0.442184123036386,4.36468157964735,1.27308063706297e-05,0.000819798255473786,"chr5B",NA,391462588,391462849,"-","Hcid_up"
"TraesCS5B02G219500",5.14903283722795,4.54349349749283,1.46344178025557,3.10466296561479,0.00190495954552076,0.0310290901128614,"chr5B",NA,393827384,393827556,"+","Hcid_up"
"TraesCS5B02G223900",157.678850255972,1.48235037223691,0.331699946672244,4.46894968512501,7.86046161297033e-06,0.000569106510747722,"chr5B",NA,398708515,398709858,"+","Hcid_up"
"TraesCS5B02G235200",34.5261512662519,5.96147566619873,1.40080925664148,4.25573691631057,2.08361596660519e-05,0.00120864622334533,"chr5B",NA,415127373,415128080,"-","Hcid_up"
"TraesCS5B02G236200",7.44507426261401,2.5793888003373,0.589128065960322,4.37831593735517,1.19599888358236e-05,0.000781008928906749,"chr5B",NA,417151512,417154388,"+","Hcid_up"
"TraesCS5B02G236400",63.8922075254095,1.16795722290893,0.289804980444423,4.03014889915916,5.57415316864882e-05,0.00256608710763826,"chr5B",NA,417438436,417438699,"+","Hcid_up"
"TraesCS5B02G244000",78.4081175569904,2.18683586637746,0.559769686271741,3.90667076122422,9.35765197656276e-05,0.00380818300814225,"chr5B",NA,425574281,425574362,"+","Hcid_up"
"TraesCS5B02G247300",1.48099057146794,3.69933888470442,1.0389903520664,3.56051322069254,0.000370130674361307,0.0102847525996543,"chr5B",NA,429073063,429073530,"-","Hcid_up"
"TraesCS5B02G247400",40.1228045235687,3.27550252816622,0.822122507608952,3.98420247329396,6.77071270529525e-05,0.0029836182057075,"chr5B",NA,429096918,429097373,"-","Hcid_up"
"TraesCS5B02G247500",6.90419889321806,3.13927195851324,0.891146543564304,3.52273369759944,0.0004271202934773,0.0113857816220171,"chr5B",NA,429423045,429423473,"-","Hcid_up"
"TraesCS5B02G260600",22.51955933966,6.43352978062317,2.06586786482067,3.11420197302001,0.00184443184709463,0.030431169493699,"chr5B",NA,444085314,444085838,"-","Hcid_up"
"TraesCS5B02G268300",8.42957855027196,3.35932206157752,0.669503950285915,5.01762843989629,5.23132270656236e-07,5.87482970385749e-05,"chr5B",NA,454636470,454636608,"+","Hcid_up"
"TraesCS5B02G279000",110.251367243944,1.49115870348881,0.354146403864122,4.21057135472405,2.54725651871588e-05,0.00141030495855266,"chr5B",NA,464629932,464630004,"-","Hcid_up"
"TraesCS5B02G284400",21.1526023343116,2.1446034152453,0.575261090498819,3.72805227168358,0.000192965360141483,0.00645638223030086,"chr5B",NA,470030525,470033222,"+","Hcid_up"
"TraesCS5B02G299000",3.21567334599329,2.27954457943234,0.674782137260243,3.37819342504792,0.000729637391200959,0.0162305562244189,"chr5B",NA,482288273,482291029,"+","Hcid_up"
"TraesCS5B02G341900",54.4147983994405,1.5541110623233,0.47226959156366,3.29072862213661,0.000999282642101348,0.020112693425984,"chr5B",NA,526593692,526593709,"-","Hcid_up"
"TraesCS5B02G348300",11.5443756886905,1.89423634324563,0.651367588052495,2.90809118843195,0.00363642284253411,0.0471017912881006,"chr5B",NA,529608592,529608795,"+","Hcid_up"
"TraesCS5B02G351700",102.994186931218,1.04493718515594,0.286652924135149,3.64530446814239,0.000267075415596633,0.00818888296002714,"chr5B",NA,531640599,531640671,"+","Hcid_up"
"TraesCS5B02G351900",37.5670203450769,1.9013828990116,0.653041198656664,2.91158184647896,0.00359603682159206,0.0467852466568245,"chr5B",NA,531707625,531707697,"-","Hcid_up"
"TraesCS5B02G354800",92.0433519537017,1.34639814514286,0.377437340760461,3.56720970540471,0.000360802733924566,0.0101034104655063,"chr5B",NA,533748326,533748363,"+","Hcid_up"
"TraesCS5B02G356700",7.0741385929473,1.61501179373771,0.552707144671728,2.92200274468484,0.00347788475654852,0.0458095575380609,"chr5B",NA,536324804,536324938,"-","Hcid_up"
"TraesCS5B02G393400",11.6743149241811,1.69890982642259,0.412811206751218,4.11546440270563,3.86400631140703e-05,0.00193528279069005,"chr5B",NA,571606030,571609039,"+","Hcid_up"
"TraesCS5B02G399800",235.42608589412,1.07427049819049,0.323721342456302,3.31850377871054,0.000905010980115291,0.0187511615123099,"chr5B",NA,577227238,577228680,"+","Hcid_up"
"TraesCS5B02G399900",40.0636302643865,1.39272182486467,0.408541765225361,3.40900721397826,0.000651997555319409,0.0151867309238919,"chr5B",NA,577241325,577241656,"-","Hcid_up"
"TraesCS5B02G407800",352.342991562156,1.75193199147313,0.516910052989336,3.38923954243403,0.000700867556602019,0.015796289270499,"chr5B",NA,583474254,583474481,"+","Hcid_up"
"TraesCS5B02G426300",52.3787614480037,2.39655427547706,0.767299184522509,3.12336351167691,0.00178796771033489,0.0298193689819726,"chr5B",NA,602066979,602067647,"+","Hcid_up"
"TraesCS5B02G428400",61.0390640058636,1.24962588275187,0.362236504941371,3.4497513798454,0.000561103050417722,0.0136870345744511,"chr5B",NA,604064840,604065779,"+","Hcid_up"
"TraesCS5B02G436500",92.7815702579261,1.07806591285592,0.324960871312844,3.31752530235573,0.000908186893981708,0.0187995621122259,"chr5B",NA,610280950,610282422,"-","Hcid_up"
"TraesCS5B02G449200",19.5160749146073,1.8429309409424,0.552083313262276,3.33813918419753,0.000843414901541599,0.017890869692505,"chr5B",NA,621470338,621471226,"-","Hcid_up"
"TraesCS5B02G449500",167.177650513508,1.95965653744794,0.619552393417176,3.1630198805937,0.00156141668337367,0.0272964063877686,"chr5B",NA,621849216,621849755,"-","Hcid_up"
"TraesCS5B02G458300",80.1802877378849,1.53924330317842,0.446850478200731,3.44464956013089,0.000571800201714585,0.0138542557272466,"chr5B",NA,633178331,633179348,"-","Hcid_up"
"TraesCS5B02G463300",67.546217534706,2.73226578498577,0.644028103098125,4.24246360033373,2.21079407156236e-05,0.0012632274928267,"chr5B",NA,638507909,638508595,"+","Hcid_up"
"TraesCS5B02G463400",30.6609666054677,2.46635356494481,0.613777848069455,4.01831635452852,5.86154667742003e-05,0.00266041662517518,"chr5B",NA,638593663,638594391,"+","Hcid_up"
"TraesCS5B02G463500",43.067061055864,2.00478176244519,0.579067003374902,3.46208944864926,0.000535998982801902,0.013277907391666,"chr5B",NA,638605488,638606201,"-","Hcid_up"
"TraesCS5B02G471500",59.2494046738097,1.22614623572809,0.284868787198494,4.30424915199196,1.67553017459448e-05,0.00102505809267604,"chr5B",NA,644873166,644873345,"+","Hcid_up"
"TraesCS5B02G473500",17.9648926139246,1.94306087432278,0.590000637261963,3.2933199586699,0.000990117306547999,0.0199839907860792,"chr5B",NA,647486584,647487440,"-","Hcid_up"
"TraesCS5B02G479300",1.50357760154927,2.85686673308949,0.890599506741731,3.20780183625002,0.00133753624616064,0.0244768755957956,"chr5B",NA,650955138,650955923,"+","Hcid_up"
"TraesCS5B02G500700",122.999614838384,2.99798874031101,0.649715919692652,4.61430703703429,3.94409009294613e-06,0.000329910938058162,"chr5B",NA,667838443,667838935,"+","Hcid_up"
"TraesCS5B02G509200",4.02908980183973,1.37458519633619,0.457325293205834,3.0057056033363,0.00264965395897652,0.0383996274410921,"chr5B",NA,674337394,674337514,"+","Hcid_up"
"TraesCS5B02G512000",19.5865128593595,2.30830717683985,0.517644908401687,4.45924829815698,8.22475967690916e-06,0.000590563219721431,"chr5B",NA,677537431,677539044,"+","Hcid_up"
"TraesCS5B02G518600",1.67265345851536,2.13857114878209,0.740686741209256,2.88728153185331,0.00388586358853339,0.0491474312234999,"chr5B",NA,681662258,681663247,"-","Hcid_up"
"TraesCS5B02G520200",158.703893009665,1.81606169302024,0.589263917842192,3.08191565448369,0.00205673106347426,0.0325779709381503,"chr5B",NA,682537910,682538840,"-","Hcid_up"
"TraesCS5B02G524100",1.22654378071824,2.99090494117753,0.996939254146396,3.00008744638952,0.00269902106663655,0.0388768667055987,"chr5B",NA,684743710,684743736,"+","Hcid_up"
"TraesCS5B02G524200",36.0129066594839,9.96215620998175,1.80516518436008,5.51869507361081,3.41526211895739e-08,5.01549013894851e-06,"chr5B",NA,684756399,684756545,"-","Hcid_up"
"TraesCS5B02G526200",15.2136771898486,1.87012638912585,0.610880343712262,3.06136284851018,0.00220331907509426,0.0341339794607948,"chr5B",NA,685612522,685612708,"-","Hcid_up"
"TraesCS5B02G539900",76.9020017351269,1.64815171352438,0.40603138741594,4.05917316888609,4.92467834420113e-05,0.00234355477508867,"chr5B",NA,695490942,695493858,"-","Hcid_up"
"TraesCS5B02G543700",35.1651821778654,1.47417591733221,0.341014132396097,4.32291737287861,1.53979413095937e-05,0.000957356676633838,"chr5B",NA,696494817,696494898,"-","Hcid_up"
"TraesCS5B02G560300",25.7271957396508,1.17179403287198,0.367704960610897,3.18677787464489,0.0014386721683307,0.0258055013437816,"chr5B",NA,706852578,706853059,"+","Hcid_up"
"TraesCS5B02G560900",5.53625049078187,1.68361040157431,0.468750355055932,3.5916994694829,0.000328528578959886,0.00945247786360205,"chr5B",NA,707407921,707408419,"+","Hcid_up"
"TraesCS5B02G565600",157.098979482693,2.31948269106189,0.607166366531543,3.82017650996054,0.000133356204818116,0.00491826775837724,"chr5B",NA,710477210,710477389,"+","Hcid_up"
"TraesCS5D02G007500",6.34656004214757,6.01708234519909,1.38263289801402,4.35190161744443,1.34961824524802e-05,0.00085970284886211,"chr5D",NA,6117352,6117389,"+","Hcid_up"
"TraesCS5D02G007900",803.852807079268,1.23134837305445,0.370960126816714,3.31935505743138,0.000902256297300596,0.0187050323403966,"chr5D",NA,6177829,6178296,"-","Hcid_up"
"TraesCS5D02G010000",60.3540415637463,1.2231152040391,0.352736923200707,3.46749978125525,0.000525324169632651,0.0131149199426367,"chr5D",NA,6216387,6216651,"-","Hcid_up"
"TraesCS5D02G011000",24.3166720074803,1.13642381985244,0.378366203086633,3.00350245498074,0.00266891395638728,0.0385747505920949,"chr5D",NA,6250296,6251462,"-","Hcid_up"
"TraesCS5D02G012500",55.8183694905143,1.25502253642038,0.274173555488112,4.57747478302952,4.70622500401648e-06,0.000376672090025536,"chr5D",NA,6823602,6823785,"-","Hcid_up"
"TraesCS5D02G023800",22.4171008197041,1.83699301357425,0.523697396367901,3.50773753376415,0.000451934691405625,0.0118286616206206,"chr5D",NA,18998638,18998680,"-","Hcid_up"
"TraesCS5D02G025100",4.43465002948955,1.59308235954339,0.394514905970182,4.03807900648447,5.3890704206378e-05,0.00250396965643235,"chr5D",NA,22402011,22402088,"-","Hcid_up"
"TraesCS5D02G033400",5.01760533126151,2.14157187494479,0.718658275228965,2.97995855438036,0.00288287385852514,0.0406309612720154,"chr5D",NA,31476627,31476719,"-","Hcid_up"
"TraesCS5D02G039900",21.352974229124,2.95406010740444,0.7801735706488,3.78641397060889,0.000152836976044734,0.0054359715698979,"chr5D",NA,40974711,40974908,"+","Hcid_up"
"TraesCS5D02G045700",22.1957062919891,1.05645913798576,0.233660032107797,4.52135150567119,6.14460568583123e-06,0.0004659420035833,"chr5D",NA,44908071,44908125,"+","Hcid_up"
"TraesCS5D02G050100",1185.12937353528,3.52893829590502,0.696847448360881,5.064147546505,4.10231840259429e-07,4.77206966868092e-05,"chr5D",NA,47783224,47783344,"-","Hcid_up"
"TraesCS5D02G050200",10.1818087906714,6.7017370855171,1.2486153555485,5.36733514908051,7.99084875644392e-08,1.08285175945882e-05,"chr5D",NA,47793910,47794042,"-","Hcid_up"
"TraesCS5D02G054600",7.44957997600557,1.30407834655668,0.308104363860361,4.23258642044979,2.31019097553994e-05,0.00130850345743715,"chr5D",NA,51812766,51813079,"-","Hcid_up"
"TraesCS5D02G061800",14.3603408622482,1.75769316733889,0.551561267826959,3.1867596038131,0.00143876304672848,0.0258055013437816,"chr5D",NA,58138943,58139830,"+","Hcid_up"
"TraesCS5D02G066100",16.5710564674944,1.26196508177473,0.330753305525086,3.81542696836032,0.000135947660441836,0.00499680783651163,"chr5D",NA,61642797,61642994,"+","Hcid_up"
"TraesCS5D02G069200",4.42851453752515,3.36172832673361,0.928887044986645,3.61909270333504,0.000295637725248593,0.00880383701107145,"chr5D",NA,66668636,66669201,"-","Hcid_up"
"TraesCS5D02G069300",29.8924376150545,1.2940901551804,0.280205441592451,4.61836196979574,3.86781128889746e-06,0.000324366448013352,"chr5D",NA,66753817,66754139,"+","Hcid_up"
"TraesCS5D02G070000",3.08694466228877,1.89511013897981,0.619412909765708,3.05952638232328,0.00221687261355707,0.034282856393205,"chr5D",NA,67958902,67958986,"-","Hcid_up"
"TraesCS5D02G075100",13.2779821245623,1.67501457966008,0.455834312122535,3.67461275975602,0.000238210425616259,0.00752054412779737,"chr5D",NA,74425087,74425618,"+","Hcid_up"
"TraesCS5D02G090100",123.02723184503,1.15734804428558,0.23846055385357,4.85341506417982,1.2135332950932e-06,0.000122124722766666,"chr5D",NA,97274773,97274855,"+","Hcid_up"
"TraesCS5D02G097500",5.89654631226183,1.1915273455513,0.374262711526032,3.18366566814236,0.00145422870184047,0.0259854924418206,"chr5D",NA,108119879,108119932,"+","Hcid_up"
"TraesCS5D02G114500",25.223906834959,1.29872651790886,0.4336140618198,2.99512085115122,0.00274336125091303,0.0392789482895117,"chr5D",NA,133866658,133867374,"-","Hcid_up"
"TraesCS5D02G120600",33.5462596094657,1.01506801075468,0.238663981585611,4.25312610646516,2.10806781190036e-05,0.00122064836458923,"chr5D",NA,170711585,170711608,"+","Hcid_up"
"TraesCS5D02G137100",31.9850523957592,1.47641585974326,0.409752797541911,3.60318677163454,0.000314339489168498,0.00916611691012005,"chr5D",NA,218051810,218052012,"+","Hcid_up"
"TraesCS5D02G140600",29.5598759325288,1.68544019098459,0.555242273632323,3.0355040871774,0.00240133968793674,0.0361230496278039,"chr5D",NA,224313300,224314225,"+","Hcid_up"
"TraesCS5D02G148100",3.16711914910916,2.03010698262701,0.666776061459878,3.04466086887129,0.00232942814757104,0.035462155542005,"chr5D",NA,234850837,234850984,"-","Hcid_up"
"TraesCS5D02G149500",4.82717799103423,3.26195100869728,1.03546564002485,3.15022621959623,0.0016314408439808,0.0280904004897225,"chr5D",NA,238546557,238548371,"+","Hcid_up"
"TraesCS5D02G156800",4.18842684919838,2.7633840050111,0.665470371952176,4.15252747752637,3.28823256905585e-05,0.00170888051286962,"chr5D",NA,244640761,244641441,"-","Hcid_up"
"TraesCS5D02G157900",25.6418316205838,1.39603525744853,0.435003425850701,3.20925117938649,0.00133081177013111,0.0244364899573438,"chr5D",NA,246005249,246005342,"+","Hcid_up"
"TraesCS5D02G182600",6.96180428692824,1.37936262544808,0.465085901269946,2.96582334936759,0.003018738263646,0.0418599235032202,"chr5D",NA,283493518,283493724,"-","Hcid_up"
"TraesCS5D02G190700",44.8710961469024,1.25076193491715,0.422178322746772,2.96263893129202,0.00305014127069507,0.042142330753686,"chr5D",NA,293095553,293095842,"+","Hcid_up"
"TraesCS5D02G193100",7.83868074168311,1.21994049759809,0.332412950505598,3.66995478287643,0.000242593377191464,0.0076181597065786,"chr5D",NA,297307265,297307414,"+","Hcid_up"
"TraesCS5D02G194000",40.8259325610731,2.50682760186805,0.534658829291132,4.68864903099362,2.75014594260913e-06,0.000243536116145646,"chr5D",NA,298053516,298053558,"-","Hcid_up"
"TraesCS5D02G194500",61.2811329414808,1.2053566280189,0.411714733361647,2.92764997302179,0.00341534301396777,0.0453857564789058,"chr5D",NA,298293338,298293437,"-","Hcid_up"
"TraesCS5D02G208900",6.41751629482864,2.04460509802924,0.699137451795154,2.92446798949101,0.00345045565783494,0.0456693090002119,"chr5D",NA,315485160,315485627,"-","Hcid_up"
"TraesCS5D02G210600",5.66990632427733,2.55496383297623,0.776301426994471,3.29120074256211,0.00099760696292716,0.0200914266098672,"chr5D",NA,318934129,318934208,"-","Hcid_up"
"TraesCS5D02G210800",17.9962386650802,1.42487533225219,0.374880142810931,3.80088238754971,0.000144181730073474,0.00520803344411198,"chr5D",NA,319145562,319147508,"-","Hcid_up"
"TraesCS5D02G222100",44.6196523180714,1.74192244401842,0.532496431974126,3.27123777629943,0.0010707783929632,0.0210746590319106,"chr5D",NA,329618737,329619409,"-","Hcid_up"
"TraesCS5D02G225000",17.9898651352616,1.69507965504914,0.389017892543129,4.3573308260139,1.31658190001296e-05,0.000844459793773133,"chr5D",NA,332517897,332518826,"+","Hcid_up"
"TraesCS5D02G225100",4.10717101941181,2.77139744487603,0.746797659764509,3.71104195177841,0.000206407889544462,0.00677690243314672,"chr5D",NA,332581519,332582484,"+","Hcid_up"
